Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°C),Temperature Sampled High (°C),Dew Point Sampled Low (°C),Dew Point Sampled High (°C),Wind Speed Min (kph),Wind Speed Max (kph),Gust Speed Max (kph),Wind Direction Dominant (degrees),Visibility Min (km),Visibility Max (km),Precipitation (mm),Snow Depth Max (mm),Pressure Altimeter Min (mbar),Pressure Altimeter Max (mbar),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
VTSP,Asia/Bangkok,2019-03-20,26,33,19,23,0,161.12,37.04,E,8,10,,,1009,1013,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-21,25,34,21,24,0,20.37,,W,8,10,,,1009,1014,FEW,mostly clear,SCT,partly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-22,25,33,20,24,1.85,27.78,,W,8,10,,,1009,1014,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-23,26,33,21,23,3.7,27.78,38.89,W,7,10,,,1009,1013,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-24,25,33,22,24,0,25.93,,W,6,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-25,25,34,22,25,0,14.82,,E,6,9,,,1010,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-26,25,35,20,24,0,22.22,33.34,E,8,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-27,25,34,21,23,0,18.52,35.19,E,8,10,,,1010,1015,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-28,25,34,18,23,0,22.22,,W,8,10,,,1010,1014,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-29,25,34,22,25,0,20.37,,W,8,10,,,1008,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-30,26,33,21,25,0,24.08,29.63,W,9,10,,,1008,1013,FEW,mostly clear,FEW,mostly clear,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-03-31,25,33,21,24,0,22.22,,W,8,10,,,1010,1014,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-01,25,32,22,24,0,20.37,,W,9,10,,,1010,1014,FEW,mostly clear,BKN,mostly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-02,24,33,21,24,0,22.22,,E,9,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,VCTS,thunderstorm in the vicinity,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-03,24,34,20,24,0,20.37,,E,9,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-04,25,35,20,23,0,22.22,,W,9,10,,,1010,1015,FEW,mostly clear,FEW,mostly clear,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-05,25,34,21,25,0,24.08,,W,8,10,,,1010,1014,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,-RA,light rain,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-06,24,36,19,24,0,31.48,,E,6,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-07,25,35,20,25,0,22.22,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-08,26,34,22,24,0,20.37,,W,8,10,,,1009,1013,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-09,25,34,21,24,0,20.37,,W,7,10,,,1008,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-10,25,38,17,25,0,20.37,,W,8,10,,,1008,1013,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-11,25,36,16,24,0,25.93,31.48,W,8,10,,,1008,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-12,26,33,23,25,0,25.93,46.3,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-13,26,33,23,25,0,22.22,38.89,W,8,9,,,1008,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-14,26,34,23,26,1.85,20.37,,W,7,10,,,1008,1013,FEW,mostly clear,SCT,partly cloudy,TS,thunderstorm,-TSRA,thunderstorm with light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-15,26,34,23,26,0,18.52,,E,7,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,RERA,recent rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-16,26,33,22,26,0,20.37,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-17,26,36,21,26,0,22.22,,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-18,26,35,24,26,0,24.08,,W,9,10,,,1008,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-19,26,34,23,25,0,22.22,,W,9,10,,,1007,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-20,26,34,21,25,1.85,25.93,57.41,W,8,10,,,1006,1011,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-21,27,34,22,25,1.85,25.93,48.15,W,8,10,,,1005,1009,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-22,26,36,21,25,0,14.82,27.78,E,8,10,,,1004,1009,NSC,no significant cloud,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-23,26,35,17,24,0,18.52,29.63,E,8,10,,,1006,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-24,26,35,21,25,0,22.22,,E,8,10,,,1006,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-25,26,34,22,25,0,22.22,,W,8,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-26,26,36,17,25,0,18.52,,E,8,10,,,1006,1012,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-27,26,35,19,26,0,14.82,,E,8,10,,,1006,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-28,24,32,22,25,0,31.48,,E,5,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-29,27,32,23,25,0,11.11,,NW,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-04-30,24,32,22,25,0,25.93,,W,7,10,,,1010,1013,FEW,mostly clear,OVC,overcast,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-01,25,32,22,25,0,35.19,50,NW,8,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-02,25,33,23,25,0,18.52,31.48,W,8,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-03,26,33,23,25,0,24.08,,W,9,10,,,1009,1014,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-04,25,33,20,25,3.7,29.63,51.86,W,5,10,,,1010,1016,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-05,24,33,22,24,0,37.04,46.3,W,6,10,,,1010,1015,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-06,24,32,22,25,5.56,33.34,51.86,W,3,10,,,1009,1014,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-07,25,33,21,24,1.85,27.78,48.15,W,4,10,,,1008,1011,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-08,25,29,22,24,3.7,29.63,50,W,3,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,TSRA,thunderstorm with rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-09,27,30,23,25,11.11,29.63,,W,7,10,,,1008,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-10,27,32,22,25,9.26,27.78,,W,7,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-11,27,32,22,26,3.7,27.78,37.04,W,7,10,,,1010,1014,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-12,25,32,22,26,0,24.08,33.34,W,2.5,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-13,25,32,23,26,0,25.93,,W,2.5,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-14,25,32,23,26,0,25.93,,W,7,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-15,26,31,23,26,0,18.52,,W,3,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-16,25,30,22,24,0,31.48,,W,3,10,,,1011,1015,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-17,26,32,22,24,0,25.93,,W,8,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-18,26,32,23,25,0,27.78,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-19,26,32,23,24,0,27.78,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-20,27,32,23,25,3.7,22.22,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-21,25,32,22,25,0,24.08,,W,3,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-22,26,30,23,25,0,18.52,,W,5,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-23,24,29,23,25,0,11.11,,NW,3,10,,,1010,1014,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,
VTSP,Asia/Bangkok,2019-05-24,25,31,23,25,0,20.37,,W,8,10,,,1010,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-25,25,32,23,25,0,22.22,,W,8,10,,,1009,1013,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-26,25,32,23,25,0,20.37,38.89,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-27,25,31,23,25,0,14.82,,W,8,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-28,25,32,22,25,0,16.67,,W,8,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,+TSRA,thunderstorm with heavy rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-29,25,32,23,26,0,18.52,,W,0.6,10,,,1006,1012,FEW,mostly clear,OVC,overcast,RETS,recent thunderstorm,TS,thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,RA,rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-30,25,32,23,25,0,18.52,,W,6,10,,,1006,1012,FEW,mostly clear,SCT,partly cloudy,-TSRA,thunderstorm with light rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-05-31,23,32,21,25,0,18.52,,NE,1.5,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,
VTSP,Asia/Bangkok,2019-06-01,25,32,23,25,0,18.52,,W,7,10,,,1007,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-02,25,32,23,25,0,20.37,,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-03,26,33,23,25,0,20.37,,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-04,26,33,23,25,0,16.67,,W,8,10,,,1007,1010,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-05,25,32,22,25,0,18.52,,W,5,10,,,1007,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-06,24,31,23,24,0,18.52,,W,0.8,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-07,25,30,22,25,1.85,24.08,40.74,W,6,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-08,24,29,23,25,0,38.89,64.82,W,0.8,8,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-09,23,28,22,25,0,22.22,40.74,W,2.5,10,,,1008,1014,FEW,mostly clear,BKN,mostly cloudy,TSRA,thunderstorm with rain,+RA,heavy rain,RA,rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-10,24,33,22,26,0,35.19,55.56,E,3,10,,,1008,1011,FEW,mostly clear,BKN,mostly cloudy,RA,rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-11,24,34,23,27,0,11.11,,NE,8,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-12,26,35,18,26,0,12.96,,SW,8,10,,,1009,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-13,26,34,19,26,0,16.67,,SW,8,10,,,1009,1012,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-14,24,33,22,25,0,33.34,42.6,W,6,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-15,26,32,22,24,1.85,33.34,59.26,W,5,10,,,1010,1013,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-16,26,32,23,25,0,22.22,,W,8,10,,,1009,1012,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-17,26,32,23,25,3.7,22.22,,W,3,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,RA,rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-18,25,30,22,24,0,46.3,64.82,SW,3,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,TSRA,thunderstorm with rain,RA,rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-19,25,33,22,26,0,14.82,,SE,8,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-20,24,32,21,25,0,29.63,55.56,W,4,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,RA,rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-21,27,32,23,26,5.56,29.63,,W,8,10,,,1008,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-22,25,31,23,25,7.41,33.34,53.71,W,2,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,
VTSP,Asia/Bangkok,2019-06-23,24,29,22,25,0,27.78,46.3,W,4,10,,,1007,1011,FEW,mostly clear,OVC,overcast,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-24,25,30,23,25,0,18.52,,W,7,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-25,25,29,23,25,0,25.93,57.41,W,3,10,,,1010,1013,FEW,mostly clear,BKN,mostly cloudy,TSRA,thunderstorm with rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-26,28,32,23,24,9.26,29.63,,W,8,10,,,1010,1013,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-27,28,32,23,25,3.7,29.63,,W,8,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-28,26,32,22,24,0,24.08,,W,8,10,,,1008,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-29,25,33,20,25,0,22.22,31.48,SW,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-06-30,28,32,22,24,5.56,24.08,,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-01,26,32,22,24,0,22.22,,W,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-02,26,33,22,25,0,18.52,,W,8,10,,,1009,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-03,29,31,23,24,14.82,25.93,,W,8,10,,,1010,1012,FEW,mostly clear,BKN,mostly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-04,26,32,23,24,0,24.08,57.41,W,8,10,,,1010,1012,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-05,25,34,19,25,0,12.96,,W,8,10,,,1009,1011,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2019-07-06,25,32,22,24,0,18.52,,W,9,10,,,1009,1012,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
